Time_secs,Tail_Number,Type,Computed_Airspeed,Mach,Pitch_Angle,Roll_Angle,Altitude,Fuel_E1,Fuel_E2,Gross_Weight,T_Air_Temp,Drift_Angle,EGT_E1,EGT_E2,EPR_E1,EPR_E2,N1_E1,N1_E2,N2_E1,N2_E2,Throttle_Angle1,Throttle_Angle2,Pack_Flow_E1,Pack_Flow_E2,L_G_S_S_N,Flap_Handle,Flap_Angle,Left_Spoiler_1_Out,Right_Spoiler_1_Out,Spoiler_Pos_LH_2,Spoiler_Pos_LH_4,Spoiler_Pos_LH_5,Spoiler_Pos_RH_2,Spoiler_Pos_RH_3,Spoiler_Pos_RH_5,Speed_Brake,Fuel,Air,Gnd_1,Gnd_3,Gnd_7,Air.1,Gnd_1.1,Gnd_3.1,Gnd_7.1,Gear_down_air,Gear_down_ground,Gear_in_transit,Gear_up
458.25,.OH-LXL,A321 (1),185.1,0.29,9.14,-8.4,1964,3254,3314,65993,20.3,-2.72,736,731,1.078,1.055,84.3,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,2.6,2.7,2.5,0.0,0.0,0.0,0,6568.0,1,0,0,0,1,0,0,0,0,0,0,1
458.5,.OH-LXL,A321 (1),185.1,0.29,9.14,-10.9,1964,3254,3314,65993,20.3,-2.72,736,731,1.078,1.055,84.3,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,2.6,2.7,2.5,0.0,0.0,0.0,0,6568.0,1,0,0,0,1,0,0,0,0,0,0,1
458.75,.OH-LXL,A321 (1),185.1,0.29,9.14,-10.9,1964,3254,3314,65993,20.3,-2.72,736,731,1.078,1.055,84.3,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,2.6,2.7,2.5,0.0,0.0,0.0,0,6568.0,1,0,0,0,1,0,0,0,0,0,0,1
459.0,.OH-LXL,A321 (1),187.4,0.29,9.14,-13.0,1984,3247,3312,65993,20.0,-2.72,736,731,1.074,1.055,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,1.6,1.7,1.7,0.0,0.0,0.0,0,6559.0,1,0,0,0,1,0,0,0,0,0,0,1
459.25,.OH-LXL,A321 (1),187.4,0.29,9.14,-13.0,1984,3247,3312,65993,20.0,-2.72,736,731,1.074,1.055,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,1.6,1.7,1.7,0.0,0.0,0.0,0,6559.0,1,0,0,0,1,0,0,0,0,0,0,1
459.5,.OH-LXL,A321 (1),187.4,0.29,9.14,-14.8,1984,3247,3312,65993,20.0,-2.72,736,731,1.074,1.055,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,1.6,1.7,1.7,0.0,0.0,0.0,0,6559.0,1,0,0,0,1,0,0,0,0,0,0,1
459.75,.OH-LXL,A321 (1),187.4,0.29,9.14,-14.8,1984,3247,3312,65993,20.0,-2.72,736,731,1.074,1.055,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,1.6,1.7,1.7,0.0,0.0,0.0,0,6559.0,1,0,0,0,1,0,0,0,0,0,0,1
460.0,.OH-LXL,A321 (1),189.3,0.3,9.14,-16.2,2008,3251,3309,65993,20.0,-2.72,735,731,1.074,1.055,84.4,84.4,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,1.1,1.1,1.1,0.0,0.0,0.0,0,6560.0,1,0,0,0,1,0,0,0,0,0,0,1
460.25,.OH-LXL,A321 (1),189.3,0.3,9.14,-16.2,2008,3251,3309,65993,20.0,-2.72,735,731,1.074,1.055,84.4,84.4,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,1.1,1.1,1.1,0.0,0.0,0.0,0,6560.0,1,0,0,0,1,0,0,0,0,0,0,1
460.5,.OH-LXL,A321 (1),189.3,0.3,9.14,-17.2,2008,3251,3309,65993,20.0,-2.72,735,731,1.074,1.055,84.4,84.4,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,1.1,1.1,1.1,0.0,0.0,0.0,0,6560.0,1,0,0,0,1,0,0,0,0,0,0,1
460.75,.OH-LXL,A321 (1),189.3,0.3,9.49,-17.2,2008,3251,3309,65993,20.0,-2.72,735,731,1.074,1.055,84.4,84.4,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,1.1,1.1,1.1,0.0,0.0,0.0,0,6560.0,1,0,0,0,1,0,0,0,0,0,0,1
461.0,.OH-LXL,A321 (1),190.4,0.3,9.49,-17.9,2032,3222,3311,65993,20.0,-2.72,735,730,1.074,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.9,1.1,0.8,0.0,0.0,0.0,0,6533.0,1,0,0,0,1,0,0,0,0,0,0,1
461.25,.OH-LXL,A321 (1),190.4,0.3,9.49,-17.9,2032,3222,3311,65993,20.0,-2.72,735,730,1.074,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.9,1.1,0.8,0.0,0.0,0.0,0,6533.0,1,0,0,0,1,0,0,0,0,0,0,1
461.5,.OH-LXL,A321 (1),190.4,0.3,9.84,-18.6,2032,3222,3311,65993,20.0,-2.72,735,730,1.074,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.9,1.1,0.8,0.0,0.0,0.0,0,6533.0,1,0,0,0,1,0,0,0,0,0,0,1
461.75,.OH-LXL,A321 (1),190.4,0.3,9.84,-18.6,2032,3222,3311,65993,20.0,-2.72,735,730,1.074,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.9,1.1,0.8,0.0,0.0,0.0,0,6533.0,1,0,0,0,1,0,0,0,0,0,0,1
462.0,.OH-LXL,A321 (1),189.3,0.3,9.84,-19.7,2056,3251,3300,65975,20.0,-2.29,734,730,1.072,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.6,0.6,0.6,0.0,0.0,0.0,0,6551.0,1,0,0,0,1,0,0,0,0,0,0,1
462.25,.OH-LXL,A321 (1),189.3,0.3,9.84,-19.7,2056,3251,3300,65975,20.0,-2.29,734,730,1.072,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.6,0.6,0.6,0.0,0.0,0.0,0,6551.0,1,0,0,0,1,0,0,0,0,0,0,1
462.5,.OH-LXL,A321 (1),189.3,0.3,9.84,-21.1,2056,3251,3300,65975,20.0,-2.29,734,730,1.072,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.6,0.6,0.6,0.0,0.0,0.0,0,6551.0,1,0,0,0,1,0,0,0,0,0,0,1
462.75,.OH-LXL,A321 (1),189.3,0.3,10.2,-21.1,2056,3251,3300,65975,20.0,-2.29,734,730,1.072,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.6,0.6,0.6,0.0,0.0,0.0,0,6551.0,1,0,0,0,1,0,0,0,0,0,0,1
463.0,.OH-LXL,A321 (1),189.5,0.3,10.2,-22.1,2080,3253,3300,65975,20.0,-2.29,734,730,1.072,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.2,0.3,0.2,0.0,0.0,0.0,0,6553.0,1,0,0,0,1,0,0,0,0,0,0,1
463.25,.OH-LXL,A321 (1),189.5,0.3,10.2,-22.1,2080,3253,3300,65975,20.0,-2.29,734,730,1.072,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.2,0.3,0.2,0.0,0.0,0.0,0,6553.0,1,0,0,0,1,0,0,0,0,0,0,1
463.5,.OH-LXL,A321 (1),189.5,0.3,10.2,-22.9,2080,3253,3300,65975,20.0,-2.29,734,730,1.072,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.2,0.3,0.2,0.0,0.0,0.0,0,6553.0,1,0,0,0,1,0,0,0,0,0,0,1
463.75,.OH-LXL,A321 (1),189.5,0.3,10.2,-22.9,2080,3253,3300,65975,20.0,-2.29,734,730,1.072,1.055,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.2,0.3,0.2,0.0,0.0,0.0,0,6553.0,1,0,0,0,1,0,0,0,0,0,0,1
464.0,.OH-LXL,A321 (1),189.5,0.3,10.2,-23.2,2108,3263,3301,65975,20.0,-2.29,734,730,1.074,1.053,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6564.0,1,0,0,0,1,0,0,0,0,0,0,1
464.25,.OH-LXL,A321 (1),189.5,0.3,10.2,-23.2,2108,3263,3301,65975,20.0,-2.29,734,730,1.074,1.053,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6564.0,1,0,0,0,1,0,0,0,0,0,0,1
464.5,.OH-LXL,A321 (1),189.5,0.3,10.2,-23.6,2108,3263,3301,65975,20.0,-2.29,734,730,1.074,1.053,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6564.0,1,0,0,0,1,0,0,0,0,0,0,1
464.75,.OH-LXL,A321 (1),189.5,0.3,10.2,-23.6,2108,3263,3301,65975,20.0,-2.29,734,730,1.074,1.053,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6564.0,1,0,0,0,1,0,0,0,0,0,0,1
465.0,.OH-LXL,A321 (1),189.9,0.3,10.2,-23.9,2136,3213,3296,65975,19.8,-2.29,734,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6509.0,1,0,0,0,1,0,0,0,0,0,0,1
465.25,.OH-LXL,A321 (1),189.9,0.3,10.2,-23.9,2136,3213,3296,65975,19.8,-2.29,734,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6509.0,1,0,0,0,1,0,0,0,0,0,0,1
465.5,.OH-LXL,A321 (1),189.9,0.3,10.2,-23.9,2136,3213,3296,65975,19.8,-2.29,734,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6509.0,1,0,0,0,1,0,0,0,0,0,0,1
465.75,.OH-LXL,A321 (1),189.9,0.3,10.2,-23.9,2136,3213,3296,65975,19.8,-2.29,734,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6509.0,1,0,0,0,1,0,0,0,0,0,0,1
466.0,.OH-LXL,A321 (1),189.1,0.3,10.2,-23.9,2164,3240,3294,65975,19.8,-3.16,733,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6534.0,1,0,0,0,1,0,0,0,0,0,0,1
466.25,.OH-LXL,A321 (1),189.1,0.3,10.2,-23.9,2164,3240,3294,65975,19.8,-3.16,733,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6534.0,1,0,0,0,1,0,0,0,0,0,0,1
466.5,.OH-LXL,A321 (1),189.1,0.3,9.84,-24.3,2164,3240,3294,65975,19.8,-3.16,733,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6534.0,1,0,0,0,1,0,0,0,0,0,0,1
466.75,.OH-LXL,A321 (1),189.1,0.3,9.84,-24.3,2164,3240,3294,65975,19.8,-3.16,733,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6534.0,1,0,0,0,1,0,0,0,0,0,0,1
467.0,.OH-LXL,A321 (1),190.9,0.3,9.84,-25.0,2192,3238,3296,65975,19.8,-3.16,733,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6534.0,1,0,0,0,1,0,0,0,0,0,0,1
467.25,.OH-LXL,A321 (1),190.9,0.3,9.84,-25.0,2192,3238,3296,65975,19.8,-3.16,733,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6534.0,1,0,0,0,1,0,0,0,0,0,0,1
467.5,.OH-LXL,A321 (1),190.9,0.3,9.84,-26.0,2192,3238,3296,65975,19.8,-3.16,733,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6534.0,1,0,0,0,1,0,0,0,0,0,0,1
467.75,.OH-LXL,A321 (1),190.9,0.3,9.84,-26.0,2192,3238,3296,65975,19.8,-3.16,733,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6534.0,1,0,0,0,1,0,0,0,0,0,0,1
468.0,.OH-LXL,A321 (1),191.1,0.3,9.84,-26.4,2216,3227,3283,65975,19.8,-3.16,733,729,1.07,1.053,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6510.0,1,0,0,0,1,0,0,0,0,0,0,1
468.25,.OH-LXL,A321 (1),191.1,0.3,9.84,-26.4,2216,3227,3283,65975,19.8,-3.16,733,729,1.07,1.053,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6510.0,1,0,0,0,1,0,0,0,0,0,0,1
468.5,.OH-LXL,A321 (1),191.1,0.3,9.84,-26.4,2216,3227,3283,65975,19.8,-3.16,733,729,1.07,1.053,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6510.0,1,0,0,0,1,0,0,0,0,0,0,1
468.75,.OH-LXL,A321 (1),191.1,0.3,9.84,-26.4,2216,3227,3283,65975,19.8,-3.16,733,729,1.07,1.053,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6510.0,1,0,0,0,1,0,0,0,0,0,0,1
469.0,.OH-LXL,A321 (1),190.3,0.3,9.84,-26.4,2244,3231,3294,65975,19.5,-3.16,732,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6525.0,1,0,0,0,1,0,0,0,0,0,0,1
469.25,.OH-LXL,A321 (1),190.3,0.3,9.84,-26.4,2244,3231,3294,65975,19.5,-3.16,732,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6525.0,1,0,0,0,1,0,0,0,0,0,0,1
469.5,.OH-LXL,A321 (1),190.3,0.3,9.84,-26.0,2244,3231,3294,65975,19.5,-3.16,732,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6525.0,1,0,0,0,1,0,0,0,0,0,0,1
469.75,.OH-LXL,A321 (1),190.3,0.3,9.49,-26.0,2244,3231,3294,65975,19.5,-3.16,732,729,1.07,1.051,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6525.0,1,0,0,0,1,0,0,0,0,0,0,1
470.0,.OH-LXL,A321 (1),190.8,0.3,9.49,-26.0,2272,3236,3282,65956,19.5,-2.81,732,728,1.068,1.049,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6518.0,1,0,0,0,1,0,0,0,0,0,0,1
470.25,.OH-LXL,A321 (1),190.8,0.3,9.49,-26.0,2272,3236,3282,65956,19.5,-2.81,732,728,1.068,1.049,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6518.0,1,0,0,0,1,0,0,0,0,0,0,1
470.5,.OH-LXL,A321 (1),190.8,0.3,9.49,-26.4,2272,3236,3282,65956,19.5,-2.81,732,728,1.068,1.049,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6518.0,1,0,0,0,1,0,0,0,0,0,0,1
470.75,.OH-LXL,A321 (1),190.8,0.3,9.49,-26.4,2272,3236,3282,65956,19.5,-2.81,732,728,1.068,1.049,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6518.0,1,0,0,0,1,0,0,0,0,0,0,1
471.0,.OH-LXL,A321 (1),189.8,0.3,9.49,-27.1,2296,3216,3272,65956,19.5,-2.81,732,728,1.066,1.049,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6488.0,1,0,0,0,1,0,0,0,0,0,0,1
471.25,.OH-LXL,A321 (1),189.8,0.3,9.49,-27.1,2296,3216,3272,65956,19.5,-2.81,732,728,1.066,1.049,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6488.0,1,0,0,0,1,0,0,0,0,0,0,1
471.5,.OH-LXL,A321 (1),189.8,0.3,9.49,-27.8,2296,3216,3272,65956,19.5,-2.81,732,728,1.066,1.049,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6488.0,1,0,0,0,1,0,0,0,0,0,0,1
471.75,.OH-LXL,A321 (1),189.8,0.3,9.49,-27.8,2296,3216,3272,65956,19.5,-2.81,732,728,1.066,1.049,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6488.0,1,0,0,0,1,0,0,0,0,0,0,1
472.0,.OH-LXL,A321 (1),191.3,0.3,9.49,-28.1,2320,3218,3274,65956,19.5,-2.81,731,728,1.068,1.047,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6492.0,1,0,0,0,1,0,0,0,0,0,0,1
472.25,.OH-LXL,A321 (1),191.3,0.3,9.49,-28.1,2320,3218,3274,65956,19.5,-2.81,731,728,1.068,1.047,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6492.0,1,0,0,0,1,0,0,0,0,0,0,1
472.5,.OH-LXL,A321 (1),191.3,0.3,9.49,-28.5,2320,3218,3274,65956,19.5,-2.81,731,728,1.068,1.047,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6492.0,1,0,0,0,1,0,0,0,0,0,0,1
472.75,.OH-LXL,A321 (1),191.3,0.3,9.49,-28.5,2320,3218,3274,65956,19.5,-2.81,731,728,1.068,1.047,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6492.0,1,0,0,0,1,0,0,0,0,0,0,1
473.0,.OH-LXL,A321 (1),190.6,0.3,9.49,-29.2,2344,3216,3272,65956,19.3,-2.81,731,727,1.066,1.047,84.4,84.4,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6488.0,1,0,0,0,1,0,0,0,0,0,0,1
473.25,.OH-LXL,A321 (1),190.6,0.3,9.49,-29.2,2344,3216,3272,65956,19.3,-2.81,731,727,1.066,1.047,84.4,84.4,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6488.0,1,0,0,0,1,0,0,0,0,0,0,1
473.5,.OH-LXL,A321 (1),190.6,0.3,9.49,-29.9,2344,3216,3272,65956,19.3,-2.81,731,727,1.066,1.047,84.4,84.4,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6488.0,1,0,0,0,1,0,0,0,0,0,0,1
473.75,.OH-LXL,A321 (1),190.6,0.3,9.84,-29.9,2344,3216,3272,65956,19.3,-2.81,731,727,1.066,1.047,84.4,84.4,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6488.0,1,0,0,0,1,0,0,0,0,0,0,1
474.0,.OH-LXL,A321 (1),190.8,0.3,9.84,-29.9,2372,3200,3269,65956,19.3,-2.2,731,727,1.066,1.047,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6469.0,1,0,0,0,1,0,0,0,0,0,0,1
474.25,.OH-LXL,A321 (1),190.8,0.3,9.84,-29.9,2372,3200,3269,65956,19.3,-2.2,731,727,1.066,1.047,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6469.0,1,0,0,0,1,0,0,0,0,0,0,1
474.5,.OH-LXL,A321 (1),190.8,0.3,9.84,-29.2,2372,3200,3269,65956,19.3,-2.2,731,727,1.066,1.047,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6469.0,1,0,0,0,1,0,0,0,0,0,0,1
474.75,.OH-LXL,A321 (1),190.8,0.3,9.84,-29.2,2372,3200,3269,65956,19.3,-2.2,731,727,1.066,1.047,84.4,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6469.0,1,0,0,0,1,0,0,0,0,0,0,1
475.0,.OH-LXL,A321 (1),190.0,0.3,9.49,-28.5,2400,3216,3271,65956,19.3,-2.2,731,727,1.066,1.045,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6487.0,1,0,0,0,1,0,0,0,0,0,0,1
475.25,.OH-LXL,A321 (1),190.0,0.3,9.49,-28.5,2400,3216,3271,65956,19.3,-2.2,731,727,1.066,1.045,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6487.0,1,0,0,0,1,0,0,0,0,0,0,1
475.5,.OH-LXL,A321 (1),190.0,0.3,9.49,-27.8,2400,3216,3271,65956,19.3,-2.2,731,727,1.066,1.045,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6487.0,1,0,0,0,1,0,0,0,0,0,0,1
475.75,.OH-LXL,A321 (1),190.0,0.3,9.14,-27.8,2400,3216,3271,65956,19.3,-2.2,731,727,1.066,1.045,84.4,84.4,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6487.0,1,0,0,0,1,0,0,0,0,0,0,1
476.0,.OH-LXL,A321 (1),191.0,0.3,9.14,-26.7,2428,3227,3263,65956,19.3,-2.2,731,727,1.068,1.051,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6490.0,1,0,0,0,1,0,0,0,0,0,0,1
476.25,.OH-LXL,A321 (1),191.0,0.3,9.14,-26.7,2428,3227,3263,65956,19.3,-2.2,731,727,1.068,1.051,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6490.0,1,0,0,0,1,0,0,0,0,0,0,1
476.5,.OH-LXL,A321 (1),191.0,0.3,9.14,-26.4,2428,3227,3263,65956,19.3,-2.2,731,727,1.068,1.051,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6490.0,1,0,0,0,1,0,0,0,0,0,0,1
