Time_secs,Tail_Number,Type,Computed_Airspeed,Mach,Pitch_Angle,Roll_Angle,Altitude,Fuel_E1,Fuel_E2,Gross_Weight,T_Air_Temp,Drift_Angle,EGT_E1,EGT_E2,EPR_E1,EPR_E2,N1_E1,N1_E2,N2_E1,N2_E2,Throttle_Angle1,Throttle_Angle2,Pack_Flow_E1,Pack_Flow_E2,L_G_S_S_N,Flap_Handle,Flap_Angle,Left_Spoiler_1_Out,Right_Spoiler_1_Out,Spoiler_Pos_LH_2,Spoiler_Pos_LH_4,Spoiler_Pos_LH_5,Spoiler_Pos_RH_2,Spoiler_Pos_RH_3,Spoiler_Pos_RH_5,Speed_Brake,Fuel,Air,Gnd_1,Gnd_3,Gnd_7,Air.1,Gnd_1.1,Gnd_3.1,Gnd_7.1,Gear_down_air,Gear_down_ground,Gear_in_transit,Gear_up
476.75,.OH-LXL,A321 (1),191.0,0.3,9.14,-26.4,2428,3227,3263,65956,19.3,-2.2,731,727,1.068,1.051,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6490.0,1,0,0,0,1,0,0,0,0,0,0,1
477.0,.OH-LXL,A321 (1),191.4,0.3,9.14,-26.0,2452,3209,3263,65956,19.0,-2.2,731,727,1.066,1.047,84.5,84.5,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6472.0,1,0,0,0,1,0,0,0,0,0,0,1
477.25,.OH-LXL,A321 (1),191.4,0.3,9.14,-26.0,2452,3209,3263,65956,19.0,-2.2,731,727,1.066,1.047,84.5,84.5,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6472.0,1,0,0,0,1,0,0,0,0,0,0,1
477.5,.OH-LXL,A321 (1),191.4,0.3,9.14,-25.7,2452,3209,3263,65956,19.0,-2.2,731,727,1.066,1.047,84.5,84.5,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6472.0,1,0,0,0,1,0,0,0,0,0,0,1
477.75,.OH-LXL,A321 (1),191.4,0.3,9.14,-25.7,2452,3209,3263,65956,19.0,-2.2,731,727,1.066,1.047,84.5,84.5,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6472.0,1,0,0,0,1,0,0,0,0,0,0,1
478.0,.OH-LXL,A321 (1),192.6,0.3,9.14,-24.6,2480,3220,3278,65956,19.0,-1.85,731,727,1.066,1.049,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.2,0.4,0,6498.0,1,0,0,0,1,0,0,0,0,0,0,1
478.25,.OH-LXL,A321 (1),192.6,0.3,9.14,-24.6,2480,3220,3278,65956,19.0,-1.85,731,727,1.066,1.049,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.2,0.4,0,6498.0,1,0,0,0,1,0,0,0,0,0,0,1
478.5,.OH-LXL,A321 (1),192.6,0.3,9.14,-22.9,2480,3220,3278,65956,19.0,-1.85,731,727,1.066,1.049,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.2,0.4,0,6498.0,1,0,0,0,1,0,0,0,0,0,0,1
478.75,.OH-LXL,A321 (1),192.6,0.3,9.14,-22.9,2480,3220,3278,65956,19.0,-1.85,731,727,1.066,1.049,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.2,0.4,0,6498.0,1,0,0,0,1,0,0,0,0,0,0,1
479.0,.OH-LXL,A321 (1),192.3,0.3,9.49,-21.1,2512,3193,3274,65956,19.0,-1.85,730,727,1.064,1.049,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,1.2,1.2,1.2,0,6467.0,1,0,0,0,1,0,0,0,0,0,0,1
479.25,.OH-LXL,A321 (1),192.3,0.3,9.49,-21.1,2512,3193,3274,65956,19.0,-1.85,730,727,1.064,1.049,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,1.2,1.2,1.2,0,6467.0,1,0,0,0,1,0,0,0,0,0,0,1
479.5,.OH-LXL,A321 (1),192.3,0.3,9.49,-19.3,2512,3193,3274,65956,19.0,-1.85,730,727,1.064,1.049,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,1.2,1.2,1.2,0,6467.0,1,0,0,0,1,0,0,0,0,0,0,1
479.75,.OH-LXL,A321 (1),192.3,0.3,9.49,-19.3,2512,3193,3274,65956,19.0,-1.85,730,727,1.064,1.049,84.5,84.5,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,1.2,1.2,1.2,0,6467.0,1,0,0,0,1,0,0,0,0,0,0,1
480.0,.OH-LXL,A321 (1),192.9,0.31,9.49,-17.2,2552,3173,3271,65956,19.0,-1.85,730,726,1.07,1.047,84.4,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,1.3,1.2,1.3,0,6444.0,1,0,0,0,1,0,0,0,0,0,0,1
480.25,.OH-LXL,A321 (1),192.9,0.31,9.49,-17.2,2552,3173,3271,65956,19.0,-1.85,730,726,1.07,1.047,84.4,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,1.3,1.2,1.3,0,6444.0,1,0,0,0,1,0,0,0,0,0,0,1
480.5,.OH-LXL,A321 (1),192.9,0.31,9.49,-15.5,2552,3173,3271,65956,19.0,-1.85,730,726,1.07,1.047,84.4,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,1.3,1.2,1.3,0,6444.0,1,0,0,0,1,0,0,0,0,0,0,1
480.75,.OH-LXL,A321 (1),192.9,0.31,9.49,-15.5,2552,3173,3271,65956,19.0,-1.85,730,726,1.07,1.047,84.4,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,1.3,1.2,1.3,0,6444.0,1,0,0,0,1,0,0,0,0,0,0,1
481.0,.OH-LXL,A321 (1),194.4,0.31,9.49,-13.4,2584,3242,3282,65956,19.0,-1.85,731,727,1.07,1.049,84.8,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.1,0.2,0,6524.0,1,0,0,0,1,0,0,0,0,0,0,1
481.25,.OH-LXL,A321 (1),194.4,0.31,9.49,-13.4,2584,3242,3282,65956,19.0,-1.85,731,727,1.07,1.049,84.8,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.1,0.2,0,6524.0,1,0,0,0,1,0,0,0,0,0,0,1
481.5,.OH-LXL,A321 (1),194.4,0.31,9.49,-11.3,2584,3242,3282,65956,19.0,-1.85,731,727,1.07,1.049,84.8,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.1,0.2,0,6524.0,1,0,0,0,1,0,0,0,0,0,0,1
481.75,.OH-LXL,A321 (1),194.4,0.31,9.49,-11.3,2584,3242,3282,65956,19.0,-1.85,731,727,1.07,1.049,84.8,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.3,0.1,0.2,0,6524.0,1,0,0,0,1,0,0,0,0,0,0,1
482.0,.OH-LXL,A321 (1),197.0,0.31,9.49,-10.5,2616,3225,3280,65938,19.0,-2.81,731,727,1.068,1.047,84.8,84.6,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.0,0.1,0,6505.0,1,0,0,0,1,0,0,0,0,0,0,1
482.25,.OH-LXL,A321 (1),197.0,0.31,9.84,-10.5,2616,3225,3280,65938,19.0,-2.81,731,727,1.068,1.047,84.8,84.6,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.0,0.1,0,6505.0,1,0,0,0,1,0,0,0,0,0,0,1
482.5,.OH-LXL,A321 (1),197.0,0.31,9.84,-10.5,2616,3225,3280,65938,19.0,-2.81,731,727,1.068,1.047,84.8,84.6,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.0,0.1,0,6505.0,1,0,0,0,1,0,0,0,0,0,0,1
482.75,.OH-LXL,A321 (1),197.0,0.31,9.84,-10.5,2616,3225,3280,65938,19.0,-2.81,731,727,1.068,1.047,84.8,84.6,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.2,0.0,0.1,0,6505.0,1,0,0,0,1,0,0,0,0,0,0,1
483.0,.OH-LXL,A321 (1),194.6,0.31,9.84,-10.2,2656,3249,3283,65938,18.8,-2.81,730,726,1.072,1.051,84.8,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6532.0,1,0,0,0,1,0,0,0,0,0,0,1
483.25,.OH-LXL,A321 (1),194.6,0.31,9.84,-10.2,2656,3249,3283,65938,18.8,-2.81,730,726,1.072,1.051,84.8,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6532.0,1,0,0,0,1,0,0,0,0,0,0,1
483.5,.OH-LXL,A321 (1),194.6,0.31,9.84,-10.2,2656,3249,3283,65938,18.8,-2.81,730,726,1.072,1.051,84.8,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6532.0,1,0,0,0,1,0,0,0,0,0,0,1
483.75,.OH-LXL,A321 (1),194.6,0.31,9.84,-10.2,2656,3249,3283,65938,18.8,-2.81,730,726,1.072,1.051,84.8,84.8,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6532.0,1,0,0,0,1,0,0,0,0,0,0,1
484.0,.OH-LXL,A321 (1),196.3,0.31,9.84,-9.8,2692,3231,3292,65938,18.8,-2.81,730,727,1.07,1.049,84.9,84.8,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6523.0,1,0,0,0,1,0,0,0,0,0,0,1
484.25,.OH-LXL,A321 (1),196.3,0.31,9.84,-9.8,2692,3231,3292,65938,18.8,-2.81,730,727,1.07,1.049,84.9,84.8,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6523.0,1,0,0,0,1,0,0,0,0,0,0,1
484.5,.OH-LXL,A321 (1),196.3,0.31,10.2,-9.1,2692,3231,3292,65938,18.8,-2.81,730,727,1.07,1.049,84.9,84.8,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6523.0,1,0,0,0,1,0,0,0,0,0,0,1
484.75,.OH-LXL,A321 (1),196.3,0.31,10.2,-9.1,2692,3231,3292,65938,18.8,-2.81,730,727,1.07,1.049,84.9,84.8,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6523.0,1,0,0,0,1,0,0,0,0,0,0,1
485.0,.OH-LXL,A321 (1),198.4,0.31,10.2,-8.4,2724,3234,3280,65938,18.5,-2.81,730,727,1.072,1.049,84.9,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6514.0,1,0,0,0,1,0,0,0,0,0,0,1
485.25,.OH-LXL,A321 (1),198.4,0.31,10.2,-8.4,2724,3234,3280,65938,18.5,-2.81,730,727,1.072,1.049,84.9,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6514.0,1,0,0,0,1,0,0,0,0,0,0,1
485.5,.OH-LXL,A321 (1),198.4,0.31,10.2,-7.7,2724,3234,3280,65938,18.5,-2.81,730,727,1.072,1.049,84.9,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6514.0,1,0,0,0,1,0,0,0,0,0,0,1
485.75,.OH-LXL,A321 (1),198.4,0.31,10.2,-7.7,2724,3234,3280,65938,18.5,-2.81,730,727,1.072,1.049,84.9,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6514.0,1,0,0,0,1,0,0,0,0,0,0,1
486.0,.OH-LXL,A321 (1),196.3,0.31,10.55,-6.7,2764,3254,3294,65938,18.5,-3.78,731,727,1.074,1.051,85.0,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6548.0,1,0,0,0,1,0,0,0,0,0,0,1
486.25,.OH-LXL,A321 (1),196.3,0.31,10.55,-6.7,2764,3254,3294,65938,18.5,-3.78,731,727,1.074,1.051,85.0,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6548.0,1,0,0,0,1,0,0,0,0,0,0,1
486.5,.OH-LXL,A321 (1),196.3,0.31,10.55,-6.0,2764,3254,3294,65938,18.5,-3.78,731,727,1.074,1.051,85.0,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6548.0,1,0,0,0,1,0,0,0,0,0,0,1
486.75,.OH-LXL,A321 (1),196.3,0.31,10.55,-6.0,2764,3254,3294,65938,18.5,-3.78,731,727,1.074,1.051,85.0,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6548.0,1,0,0,0,1,0,0,0,0,0,0,1
487.0,.OH-LXL,A321 (1),197.1,0.31,10.55,-5.3,2800,3242,3287,65938,18.3,-3.78,731,727,1.072,1.051,85.1,85.0,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6529.0,1,0,0,0,1,0,0,0,0,0,0,1
487.25,.OH-LXL,A321 (1),197.1,0.31,10.55,-5.3,2800,3242,3287,65938,18.3,-3.78,731,727,1.072,1.051,85.1,85.0,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6529.0,1,0,0,0,1,0,0,0,0,0,0,1
487.5,.OH-LXL,A321 (1),197.1,0.31,10.55,-4.9,2800,3242,3287,65938,18.3,-3.78,731,727,1.072,1.051,85.1,85.0,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6529.0,1,0,0,0,1,0,0,0,0,0,0,1
487.75,.OH-LXL,A321 (1),197.1,0.31,10.55,-4.9,2800,3242,3287,65938,18.3,-3.78,731,727,1.072,1.051,85.1,85.0,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6529.0,1,0,0,0,1,0,0,0,0,0,0,1
488.0,.OH-LXL,A321 (1),197.3,0.31,10.55,-4.9,2836,3213,3280,65938,18.3,-3.78,730,726,1.068,1.049,84.9,84.9,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6493.0,1,0,0,0,1,0,0,0,0,0,0,1
488.25,.OH-LXL,A321 (1),197.3,0.31,10.55,-4.9,2836,3213,3280,65938,18.3,-3.78,730,726,1.068,1.049,84.9,84.9,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6493.0,1,0,0,0,1,0,0,0,0,0,0,1
488.5,.OH-LXL,A321 (1),197.3,0.31,10.55,-5.3,2836,3213,3280,65938,18.3,-3.78,730,726,1.068,1.049,84.9,84.9,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6493.0,1,0,0,0,1,0,0,0,0,0,0,1
488.75,.OH-LXL,A321 (1),197.3,0.31,10.9,-5.3,2836,3213,3280,65938,18.3,-3.78,730,726,1.068,1.049,84.9,84.9,96.0,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6493.0,1,0,0,0,1,0,0,0,0,0,0,1
489.0,.OH-LXL,A321 (1),195.8,0.31,10.9,-5.6,2876,3240,3285,65938,18.3,-3.78,730,727,1.074,1.051,85.0,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6525.0,1,0,0,0,1,0,0,0,0,0,0,1
489.25,.OH-LXL,A321 (1),195.8,0.31,10.9,-5.6,2876,3240,3285,65938,18.3,-3.78,730,727,1.074,1.051,85.0,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6525.0,1,0,0,0,1,0,0,0,0,0,0,1
489.5,.OH-LXL,A321 (1),195.8,0.31,10.9,-4.9,2876,3240,3285,65938,18.3,-3.78,730,727,1.074,1.051,85.0,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6525.0,1,0,0,0,1,0,0,0,0,0,0,1
489.75,.OH-LXL,A321 (1),195.8,0.31,10.9,-4.9,2876,3240,3285,65938,18.3,-3.78,730,727,1.074,1.051,85.0,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6525.0,1,0,0,0,1,0,0,0,0,0,0,1
490.0,.OH-LXL,A321 (1),195.9,0.31,10.9,-4.6,2916,3213,3283,65938,18.3,-3.34,731,727,1.066,1.047,85.0,85.0,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6496.0,1,0,0,0,1,0,0,0,0,0,0,1
490.25,.OH-LXL,A321 (1),195.9,0.31,10.9,-4.6,2916,3213,3283,65938,18.3,-3.34,731,727,1.066,1.047,85.0,85.0,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6496.0,1,0,0,0,1,0,0,0,0,0,0,1
490.5,.OH-LXL,A321 (1),195.9,0.31,10.9,-4.2,2916,3213,3283,65938,18.3,-3.34,731,727,1.066,1.047,85.0,85.0,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6496.0,1,0,0,0,1,0,0,0,0,0,0,1
490.75,.OH-LXL,A321 (1),195.9,0.31,10.9,-4.2,2916,3213,3283,65938,18.3,-3.34,731,727,1.066,1.047,85.0,85.0,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6496.0,1,0,0,0,1,0,0,0,0,0,0,1
491.0,.OH-LXL,A321 (1),195.8,0.31,10.9,-4.2,2956,3233,3269,65938,18.0,-3.34,730,726,1.07,1.045,85.0,85.1,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6502.0,1,0,0,0,1,0,0,0,0,0,0,1
491.25,.OH-LXL,A321 (1),195.8,0.31,10.9,-4.2,2956,3233,3269,65938,18.0,-3.34,730,726,1.07,1.045,85.0,85.1,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6502.0,1,0,0,0,1,0,0,0,0,0,0,1
491.5,.OH-LXL,A321 (1),195.8,0.31,10.9,-4.2,2956,3233,3269,65938,18.0,-3.34,730,726,1.07,1.045,85.0,85.1,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6502.0,1,0,0,0,1,0,0,0,0,0,0,1
491.75,.OH-LXL,A321 (1),195.8,0.31,10.9,-4.2,2956,3233,3269,65938,18.0,-3.34,730,726,1.07,1.045,85.0,85.1,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6502.0,1,0,0,0,1,0,0,0,0,0,0,1
492.0,.OH-LXL,A321 (1),196.0,0.31,11.25,-3.9,2996,3200,3280,65938,18.0,-3.34,729,726,1.066,1.047,85.1,85.1,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6480.0,1,0,0,0,1,0,0,0,0,0,0,1
492.25,.OH-LXL,A321 (1),196.0,0.31,11.25,-3.9,2996,3200,3280,65938,18.0,-3.34,729,726,1.066,1.047,85.1,85.1,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6480.0,1,0,0,0,1,0,0,0,0,0,0,1
492.5,.OH-LXL,A321 (1),196.0,0.31,11.25,-4.6,2996,3200,3280,65938,18.0,-3.34,729,726,1.066,1.047,85.1,85.1,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6480.0,1,0,0,0,1,0,0,0,0,0,0,1
492.75,.OH-LXL,A321 (1),196.0,0.31,11.25,-4.6,2996,3200,3280,65938,18.0,-3.34,729,726,1.066,1.047,85.1,85.1,96.0,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6480.0,1,0,0,0,1,0,0,0,0,0,0,1
493.0,.OH-LXL,A321 (1),197.3,0.31,11.25,-5.6,3048,3205,3278,65938,18.0,-3.34,729,726,1.066,1.047,85.0,85.1,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6483.0,1,0,0,0,1,0,0,0,0,0,0,1
493.25,.OH-LXL,A321 (1),197.3,0.31,10.9,-5.6,3048,3205,3278,65938,18.0,-3.34,729,726,1.066,1.047,85.0,85.1,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6483.0,1,0,0,0,1,0,0,0,0,0,0,1
493.5,.OH-LXL,A321 (1),197.3,0.31,10.9,-5.3,3048,3205,3278,65938,18.0,-3.34,729,726,1.066,1.047,85.0,85.1,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6483.0,1,0,0,0,1,0,0,0,0,0,0,1
493.75,.OH-LXL,A321 (1),197.3,0.31,10.9,-5.3,3048,3205,3278,65938,18.0,-3.34,729,726,1.066,1.047,85.0,85.1,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6483.0,1,0,0,0,1,0,0,0,0,0,0,1
494.0,.OH-LXL,A321 (1),193.8,0.31,10.9,-3.2,3096,3216,3274,65920,18.0,-4.04,729,727,1.064,1.045,85.1,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6490.0,1,0,0,0,1,0,0,0,0,0,0,1
494.25,.OH-LXL,A321 (1),193.8,0.31,10.9,-3.2,3096,3216,3274,65920,18.0,-4.04,729,727,1.064,1.045,85.1,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6490.0,1,0,0,0,1,0,0,0,0,0,0,1
494.5,.OH-LXL,A321 (1),193.8,0.31,10.9,-2.1,3096,3216,3274,65920,18.0,-4.04,729,727,1.064,1.045,85.1,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6490.0,1,0,0,0,1,0,0,0,0,0,0,1
494.75,.OH-LXL,A321 (1),193.8,0.31,10.9,-2.1,3096,3216,3274,65920,18.0,-4.04,729,727,1.064,1.045,85.1,85.0,96.1,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6490.0,1,0,0,0,1,0,0,0,0,0,0,1
