Time_secs,Tail_Number,Type,Computed_Airspeed,Mach,Pitch_Angle,Roll_Angle,Altitude,Fuel_E1,Fuel_E2,Gross_Weight,T_Air_Temp,Drift_Angle,EGT_E1,EGT_E2,EPR_E1,EPR_E2,N1_E1,N1_E2,N2_E1,N2_E2,Throttle_Angle1,Throttle_Angle2,Pack_Flow_E1,Pack_Flow_E2,L_G_S_S_N,Flap_Handle,Flap_Angle,Left_Spoiler_1_Out,Right_Spoiler_1_Out,Spoiler_Pos_LH_2,Spoiler_Pos_LH_4,Spoiler_Pos_LH_5,Spoiler_Pos_RH_2,Spoiler_Pos_RH_3,Spoiler_Pos_RH_5,Speed_Brake,Fuel,Air,Gnd_1,Gnd_3,Gnd_7,Air.1,Gnd_1.1,Gnd_3.1,Gnd_7.1,Gear_down_air,Gear_down_ground,Gear_in_transit,Gear_up
495.0,.OH-LXL,A321 (1),190.4,0.31,10.9,-1.4,3152,3187,3256,65920,17.8,-4.04,729,726,1.059,1.039,85.0,85.0,95.9,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6443.0,1,0,0,0,1,0,0,0,0,0,0,1
495.25,.OH-LXL,A321 (1),190.4,0.31,10.9,-1.4,3152,3187,3256,65920,17.8,-4.04,729,726,1.059,1.039,85.0,85.0,95.9,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6443.0,1,0,0,0,1,0,0,0,0,0,0,1
495.5,.OH-LXL,A321 (1),190.4,0.31,10.9,-1.8,3152,3187,3256,65920,17.8,-4.04,729,726,1.059,1.039,85.0,85.0,95.9,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6443.0,1,0,0,0,1,0,0,0,0,0,0,1
495.75,.OH-LXL,A321 (1),190.4,0.31,10.9,-1.8,3152,3187,3256,65920,17.8,-4.04,729,726,1.059,1.039,85.0,85.0,95.9,96.3,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6443.0,1,0,0,0,1,0,0,0,0,0,0,1
496.0,.OH-LXL,A321 (1),190.1,0.3,10.9,-2.1,3204,3145,3213,65920,17.8,-4.04,727,725,1.055,1.037,84.9,84.9,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6358.0,1,0,0,0,1,0,0,0,0,0,0,1
496.25,.OH-LXL,A321 (1),190.1,0.3,10.9,-2.1,3204,3145,3213,65920,17.8,-4.04,727,725,1.055,1.037,84.9,84.9,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6358.0,1,0,0,0,1,0,0,0,0,0,0,1
496.5,.OH-LXL,A321 (1),190.1,0.3,10.9,-1.8,3204,3145,3213,65920,17.8,-4.04,727,725,1.055,1.037,84.9,84.9,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6358.0,1,0,0,0,1,0,0,0,0,0,0,1
496.75,.OH-LXL,A321 (1),190.1,0.3,10.9,-1.8,3204,3145,3213,65920,17.8,-4.04,727,725,1.055,1.037,84.9,84.9,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6358.0,1,0,0,0,1,0,0,0,0,0,0,1
497.0,.OH-LXL,A321 (1),190.0,0.3,10.9,-1.1,3252,3153,3220,65920,17.0,-4.04,726,724,1.047,1.027,84.8,84.6,95.8,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6373.0,1,0,0,0,1,0,0,0,0,0,0,1
497.25,.OH-LXL,A321 (1),190.0,0.3,10.55,-1.1,3252,3153,3220,65920,17.0,-4.04,726,724,1.047,1.027,84.8,84.6,95.8,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6373.0,1,0,0,0,1,0,0,0,0,0,0,1
497.5,.OH-LXL,A321 (1),190.0,0.3,10.55,-1.1,3252,3153,3220,65920,17.0,-4.04,726,724,1.047,1.027,84.8,84.6,95.8,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6373.0,1,0,0,0,1,0,0,0,0,0,0,1
497.75,.OH-LXL,A321 (1),190.0,0.3,10.55,-1.1,3252,3153,3220,65920,17.0,-4.04,726,724,1.047,1.027,84.8,84.6,95.8,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6373.0,1,0,0,0,1,0,0,0,0,0,0,1
498.0,.OH-LXL,A321 (1),190.0,0.3,10.55,-1.8,3292,3135,3167,65920,17.0,-3.08,725,722,1.053,1.031,84.5,84.6,95.9,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6302.0,1,0,0,0,1,0,0,0,0,0,0,1
498.25,.OH-LXL,A321 (1),190.0,0.3,10.55,-1.8,3292,3135,3167,65920,17.0,-3.08,725,722,1.053,1.031,84.5,84.6,95.9,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6302.0,1,0,0,0,1,0,0,0,0,0,0,1
498.5,.OH-LXL,A321 (1),190.0,0.3,10.55,-2.1,3292,3135,3167,65920,17.0,-3.08,725,722,1.053,1.031,84.5,84.6,95.9,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6302.0,1,0,0,0,1,0,0,0,0,0,0,1
498.75,.OH-LXL,A321 (1),190.0,0.3,10.55,-2.1,3292,3135,3167,65920,17.0,-3.08,725,722,1.053,1.031,84.5,84.6,95.9,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6302.0,1,0,0,0,1,0,0,0,0,0,0,1
499.0,.OH-LXL,A321 (1),191.6,0.3,10.55,-2.1,3340,3155,3196,65920,16.8,-3.08,726,722,1.053,1.033,84.8,84.8,95.8,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6351.0,1,0,0,0,1,0,0,0,0,0,0,1
499.25,.OH-LXL,A321 (1),191.6,0.3,10.55,-2.1,3340,3155,3196,65920,16.8,-3.08,726,722,1.053,1.033,84.8,84.8,95.8,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6351.0,1,0,0,0,1,0,0,0,0,0,0,1
499.5,.OH-LXL,A321 (1),191.6,0.3,10.55,-2.1,3340,3155,3196,65920,16.8,-3.08,726,722,1.053,1.033,84.8,84.8,95.8,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6351.0,1,0,0,0,1,0,0,0,0,0,0,1
499.75,.OH-LXL,A321 (1),191.6,0.3,10.55,-2.1,3340,3155,3196,65920,16.8,-3.08,726,722,1.053,1.033,84.8,84.8,95.8,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6351.0,1,0,0,0,1,0,0,0,0,0,0,1
500.0,.OH-LXL,A321 (1),188.8,0.3,10.55,-1.8,3384,3122,3198,65920,16.8,-3.08,725,722,1.049,1.031,84.8,84.8,95.8,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6320.0,1,0,0,0,1,0,0,0,0,0,0,1
500.25,.OH-LXL,A321 (1),188.8,0.3,10.2,-1.8,3384,3122,3198,65920,16.8,-3.08,725,722,1.049,1.031,84.8,84.8,95.8,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6320.0,1,0,0,0,1,0,0,0,0,0,0,1
500.5,.OH-LXL,A321 (1),188.8,0.3,10.2,-1.1,3384,3122,3198,65920,16.8,-3.08,725,722,1.049,1.031,84.8,84.8,95.8,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6320.0,1,0,0,0,1,0,0,0,0,0,0,1
500.75,.OH-LXL,A321 (1),188.8,0.3,10.2,-1.1,3384,3122,3198,65920,16.8,-3.08,725,722,1.049,1.031,84.8,84.8,95.8,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6320.0,1,0,0,0,1,0,0,0,0,0,0,1
501.0,.OH-LXL,A321 (1),192.3,0.3,10.2,-0.7,3420,3129,3194,65920,16.5,-3.08,724,722,1.047,1.029,84.6,84.6,95.8,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6323.0,1,0,0,0,1,0,0,0,0,0,0,1
501.25,.OH-LXL,A321 (1),192.3,0.3,10.2,-0.7,3420,3129,3194,65920,16.5,-3.08,724,722,1.047,1.029,84.6,84.6,95.8,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6323.0,1,0,0,0,1,0,0,0,0,0,0,1
501.5,.OH-LXL,A321 (1),192.3,0.3,10.2,-1.1,3420,3129,3194,65920,16.5,-3.08,724,722,1.047,1.029,84.6,84.6,95.8,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6323.0,1,0,0,0,1,0,0,0,0,0,0,1
501.75,.OH-LXL,A321 (1),192.3,0.3,10.2,-1.1,3420,3129,3194,65920,16.5,-3.08,724,722,1.047,1.029,84.6,84.6,95.8,95.9,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6323.0,1,0,0,0,1,0,0,0,0,0,0,1
502.0,.OH-LXL,A321 (1),193.0,0.3,10.2,-1.8,3456,3147,3175,65920,16.5,-3.25,724,721,1.053,1.033,84.8,84.9,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
502.25,.OH-LXL,A321 (1),193.0,0.3,10.2,-1.8,3456,3147,3175,65920,16.5,-3.25,724,721,1.053,1.033,84.8,84.9,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
502.5,.OH-LXL,A321 (1),193.0,0.3,10.2,-2.5,3456,3147,3175,65920,16.5,-3.25,724,721,1.053,1.033,84.8,84.9,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
502.75,.OH-LXL,A321 (1),193.0,0.3,9.84,-2.5,3456,3147,3175,65920,16.5,-3.25,724,721,1.053,1.033,84.8,84.9,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
503.0,.OH-LXL,A321 (1),195.1,0.3,9.84,-2.8,3492,3136,3207,65920,16.3,-3.25,725,722,1.053,1.037,84.9,84.9,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6343.0,1,0,0,0,1,0,0,0,0,0,0,1
503.25,.OH-LXL,A321 (1),195.1,0.3,9.84,-2.8,3492,3136,3207,65920,16.3,-3.25,725,722,1.053,1.037,84.9,84.9,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6343.0,1,0,0,0,1,0,0,0,0,0,0,1
503.5,.OH-LXL,A321 (1),195.1,0.3,9.84,-2.8,3492,3136,3207,65920,16.3,-3.25,725,722,1.053,1.037,84.9,84.9,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6343.0,1,0,0,0,1,0,0,0,0,0,0,1
503.75,.OH-LXL,A321 (1),195.1,0.3,9.84,-2.8,3492,3136,3207,65920,16.3,-3.25,725,722,1.053,1.037,84.9,84.9,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6343.0,1,0,0,0,1,0,0,0,0,0,0,1
504.0,.OH-LXL,A321 (1),194.3,0.31,9.84,-2.5,3528,3164,3211,65920,16.3,-3.25,724,722,1.055,1.035,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6375.0,1,0,0,0,1,0,0,0,0,0,0,1
504.25,.OH-LXL,A321 (1),194.3,0.31,9.84,-2.5,3528,3164,3211,65920,16.3,-3.25,724,722,1.055,1.035,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6375.0,1,0,0,0,1,0,0,0,0,0,0,1
504.5,.OH-LXL,A321 (1),194.3,0.31,9.84,-1.8,3528,3164,3211,65920,16.3,-3.25,724,722,1.055,1.035,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6375.0,1,0,0,0,1,0,0,0,0,0,0,1
504.75,.OH-LXL,A321 (1),194.3,0.31,9.84,-1.8,3528,3164,3211,65920,16.3,-3.25,724,722,1.055,1.035,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6375.0,1,0,0,0,1,0,0,0,0,0,0,1
505.0,.OH-LXL,A321 (1),194.1,0.31,10.2,-1.1,3564,3171,3200,65920,16.0,-3.25,724,722,1.055,1.037,85.1,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6371.0,1,0,0,0,1,0,0,0,0,0,0,1
505.25,.OH-LXL,A321 (1),194.1,0.31,10.2,-1.1,3564,3171,3200,65920,16.0,-3.25,724,722,1.055,1.037,85.1,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6371.0,1,0,0,0,1,0,0,0,0,0,0,1
505.5,.OH-LXL,A321 (1),194.1,0.31,10.2,-0.7,3564,3171,3200,65920,16.0,-3.25,724,722,1.055,1.037,85.1,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6371.0,1,0,0,0,1,0,0,0,0,0,0,1
505.75,.OH-LXL,A321 (1),194.1,0.31,10.2,-0.7,3564,3171,3200,65920,16.0,-3.25,724,722,1.055,1.037,85.1,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6371.0,1,0,0,0,1,0,0,0,0,0,0,1
506.0,.OH-LXL,A321 (1),194.4,0.31,10.2,-1.1,3596,3147,3213,65920,16.0,-3.96,724,722,1.053,1.035,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6360.0,1,0,0,0,1,0,0,0,0,0,0,1
506.25,.OH-LXL,A321 (1),194.4,0.31,10.2,-1.1,3596,3147,3213,65920,16.0,-3.96,724,722,1.053,1.035,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6360.0,1,0,0,0,1,0,0,0,0,0,0,1
506.5,.OH-LXL,A321 (1),194.4,0.31,10.2,-1.4,3596,3147,3213,65920,16.0,-3.96,724,722,1.053,1.035,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6360.0,1,0,0,0,1,0,0,0,0,0,0,1
506.75,.OH-LXL,A321 (1),194.4,0.31,10.2,-1.4,3596,3147,3213,65920,16.0,-3.96,724,722,1.053,1.035,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6360.0,1,0,0,0,1,0,0,0,0,0,0,1
507.0,.OH-LXL,A321 (1),195.5,0.31,10.2,-1.4,3632,3165,3214,65920,15.8,-3.96,724,722,1.053,1.033,85.1,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6379.0,1,0,0,0,1,0,0,0,0,0,0,1
507.25,.OH-LXL,A321 (1),195.5,0.31,10.55,-1.4,3632,3165,3214,65920,15.8,-3.96,724,722,1.053,1.033,85.1,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6379.0,1,0,0,0,1,0,0,0,0,0,0,1
507.5,.OH-LXL,A321 (1),195.5,0.31,10.55,-1.1,3632,3165,3214,65920,15.8,-3.96,724,722,1.053,1.033,85.1,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6379.0,1,0,0,0,1,0,0,0,0,0,0,1
507.75,.OH-LXL,A321 (1),195.5,0.31,10.55,-1.1,3632,3165,3214,65920,15.8,-3.96,724,722,1.053,1.033,85.1,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6379.0,1,0,0,0,1,0,0,0,0,0,0,1
508.0,.OH-LXL,A321 (1),193.9,0.31,10.55,-1.1,3668,3138,3194,65920,15.8,-3.96,723,721,1.051,1.033,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6332.0,1,0,0,0,1,0,0,0,0,0,0,1
508.25,.OH-LXL,A321 (1),193.9,0.31,10.55,-1.1,3668,3138,3194,65920,15.8,-3.96,723,721,1.051,1.033,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6332.0,1,0,0,0,1,0,0,0,0,0,0,1
508.5,.OH-LXL,A321 (1),193.9,0.31,10.55,-0.7,3668,3138,3194,65920,15.8,-3.96,723,721,1.051,1.033,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6332.0,1,0,0,0,1,0,0,0,0,0,0,1
508.75,.OH-LXL,A321 (1),193.9,0.31,10.55,-0.7,3668,3138,3194,65920,15.8,-3.96,723,721,1.051,1.033,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6332.0,1,0,0,0,1,0,0,0,0,0,0,1
509.0,.OH-LXL,A321 (1),192.0,0.31,10.55,-1.1,3704,3133,3194,65920,15.5,-3.96,723,721,1.051,1.033,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6327.0,1,0,0,0,1,0,0,0,0,0,0,1
509.25,.OH-LXL,A321 (1),192.0,0.31,10.55,-1.1,3704,3133,3194,65920,15.5,-3.96,723,721,1.051,1.033,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6327.0,1,0,0,0,1,0,0,0,0,0,0,1
509.5,.OH-LXL,A321 (1),192.0,0.31,10.55,-1.8,3704,3133,3194,65920,15.5,-3.96,723,721,1.051,1.033,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6327.0,1,0,0,0,1,0,0,0,0,0,0,1
509.75,.OH-LXL,A321 (1),192.0,0.31,10.55,-1.8,3704,3133,3194,65920,15.5,-3.96,723,721,1.051,1.033,85.0,85.0,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6327.0,1,0,0,0,1,0,0,0,0,0,0,1
510.0,.OH-LXL,A321 (1),194.4,0.31,10.55,-2.1,3740,3133,3194,65902,15.5,-3.16,723,721,1.051,1.029,85.0,85.0,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6327.0,1,0,0,0,1,0,0,0,0,0,0,1
510.25,.OH-LXL,A321 (1),194.4,0.31,10.55,-2.1,3740,3133,3194,65902,15.5,-3.16,723,721,1.051,1.029,85.0,85.0,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6327.0,1,0,0,0,1,0,0,0,0,0,0,1
510.5,.OH-LXL,A321 (1),194.4,0.31,10.55,-2.1,3740,3133,3194,65902,15.5,-3.16,723,721,1.051,1.029,85.0,85.0,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6327.0,1,0,0,0,1,0,0,0,0,0,0,1
510.75,.OH-LXL,A321 (1),194.4,0.31,10.2,-2.1,3740,3133,3194,65902,15.5,-3.16,723,721,1.051,1.029,85.0,85.0,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6327.0,1,0,0,0,1,0,0,0,0,0,0,1
511.0,.OH-LXL,A321 (1),194.0,0.31,10.2,-2.1,3776,3127,3184,65902,15.5,-3.16,722,720,1.047,1.033,85.0,85.1,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6311.0,1,0,0,0,1,0,0,0,0,0,0,1
511.25,.OH-LXL,A321 (1),194.0,0.31,10.2,-2.1,3776,3127,3184,65902,15.5,-3.16,722,720,1.047,1.033,85.0,85.1,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6311.0,1,0,0,0,1,0,0,0,0,0,0,1
511.5,.OH-LXL,A321 (1),194.0,0.31,10.2,-1.8,3776,3127,3184,65902,15.5,-3.16,722,720,1.047,1.033,85.0,85.1,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6311.0,1,0,0,0,1,0,0,0,0,0,0,1
511.75,.OH-LXL,A321 (1),194.0,0.31,10.2,-1.8,3776,3127,3184,65902,15.5,-3.16,722,720,1.047,1.033,85.0,85.1,95.9,96.0,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6311.0,1,0,0,0,1,0,0,0,0,0,0,1
512.0,.OH-LXL,A321 (1),192.6,0.31,10.2,-1.4,3816,3124,3198,65902,15.5,-3.16,722,721,1.049,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
512.25,.OH-LXL,A321 (1),192.6,0.31,10.2,-1.4,3816,3124,3198,65902,15.5,-3.16,722,721,1.049,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
512.5,.OH-LXL,A321 (1),192.6,0.31,10.2,-1.1,3816,3124,3198,65902,15.5,-3.16,722,721,1.049,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
512.75,.OH-LXL,A321 (1),192.6,0.31,10.2,-1.1,3816,3124,3198,65902,15.5,-3.16,722,721,1.049,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6322.0,1,0,0,0,1,0,0,0,0,0,0,1
513.0,.OH-LXL,A321 (1),191.6,0.31,10.2,-0.7,3856,3126,3182,65902,15.3,-3.16,722,720,1.047,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6308.0,1,0,0,0,1,0,0,0,0,0,0,1
513.25,.OH-LXL,A321 (1),191.6,0.31,10.2,-0.7,3856,3126,3182,65902,15.3,-3.16,722,720,1.047,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6308.0,1,0,0,0,1,0,0,0,0,0,0,1
513.5,.OH-LXL,A321 (1),191.6,0.31,10.2,-0.7,3856,3126,3182,65902,15.3,-3.16,722,720,1.047,1.029,85.0,85.1,95.9,96.1,22.5,22.5,1,1,0,1.5,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6308.0,1,0,0,0,1,0,0,0,0,0,0,1
